field,pi_record_no,place,same as,part of
seller_loc_1,K-536,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-537,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-538,"München, Deutschland",tgn/7004333,
seller_loc_1,K-539,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-541,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-542,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-543,"München, Deutschland",tgn/7004333,
seller_loc_1,K-544,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-545,"San Francisco, CA, USA",tgn/7014456,
seller_loc_1,K-546,"San Francisco, CA, USA",tgn/7014456,
seller_loc_1,K-547,"München, Deutschland",tgn/7004333,
seller_loc_1,K-548,"München, Deutschland",tgn/7004333,
seller_loc_1,K-549,"München, Deutschland",tgn/7004333,
seller_loc_1,K-550,"München, Deutschland",tgn/7004333,
seller_loc_1,K-551,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-552,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-553,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-554,"Saint Johnsbury, VT, USA",tgn/7014441,
seller_loc_1,K-556,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-557,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-558,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-559,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-560,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-561,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-562,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-563,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-564,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-565,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-566,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-567,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-568,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-569,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-570,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-571,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-572,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-573,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-574,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-575,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-576,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-577,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-578,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-579,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-580,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-581,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-582,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-583,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-583,"Roslyn, NY, USA",tgn/7014363,
seller_loc_1,K-584,"Paris, France",tgn/7008038,
seller_loc_1,K-585,"Paris, France",tgn/7008038,
seller_loc_1,K-586,"Paris, France",tgn/7008038,
seller_loc_1,K-587,"Paris, France",tgn/7008038,
seller_loc_1,K-588,"Paris, France",tgn/7008038,
seller_loc_1,K-589,"Paris, France",tgn/7008038,
seller_loc_1,K-590,"Paris, France",tgn/7008038,
seller_loc_1,K-591,"Paris, France",tgn/7008038,
seller_loc_1,K-592,"Paris, France",tgn/7008038,
seller_loc_1,K-593,"Paris, France",tgn/7008038,
seller_loc_1,K-594,"Paris, France",tgn/7008038,
seller_loc_1,K-595,"Paris, France",tgn/7008038,
seller_loc_1,K-596,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-597,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-598,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-599,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-600,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-601,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-602,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-603,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-604,"San Francisco, CA, USA",tgn/7014456,
seller_loc_1,K-605,"San Francisco, CA, USA",tgn/7014456,
seller_loc_1,K-606,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-607,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-608,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-609,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-611,"Chicago, IL, USA",tgn/7013596,
seller_loc_1,K-612,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-613,"Brooklyn, NY, USA",tgn/7015822,
seller_loc_1,K-614,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-615,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-617,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-618,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-619,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-620,"Brooklyn, NY, USA",tgn/7015822,
seller_loc_1,K-621,"Boston, MA, USA",tgn/7013445,
seller_loc_1,K-622,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-623,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-624,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-625,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-626,"Saint Louis, MO, USA",tgn/7014444,
seller_loc_1,K-627,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-628,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-629,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-630,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-631,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-632,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-633,"Paris, France",tgn/7008038,
seller_loc_1,K-634,"Paris, France",tgn/7008038,
seller_loc_1,K-635,"Paris, France",tgn/7008038,
seller_loc_1,K-636,"Jersey City, NJ, USA",tgn/7013813,
seller_loc_1,K-637,"Paris, France",tgn/7008038,
seller_loc_1,K-638,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-639,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-640,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-641,"Brooklyn, NY, USA",tgn/7015822,
seller_loc_1,K-642,"Paris, France",tgn/7008038,
seller_loc_1,K-643,"Paris, France",tgn/7008038,
seller_loc_1,K-644,"Paris, France",tgn/7008038,
seller_loc_1,K-645,"Paris, France",tgn/7008038,
seller_loc_1,K-646,"Paris, France",tgn/7008038,
seller_loc_1,K-647,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-648,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-649,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-650,"Paris, France",tgn/7008038,
seller_loc_1,K-651,"Paris, France",tgn/7008038,
seller_loc_1,K-652,"Paris, France",tgn/7008038,
seller_loc_1,K-653,"Paris, France",tgn/7008038,
seller_loc_1,K-654,"Paris, France",tgn/7008038,
seller_loc_1,K-655,"Paris, France",tgn/7008038,
seller_loc_1,K-656,"Philadelphia, PA, USA",tgn/7014406,
seller_loc_1,K-657,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-658,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-659,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-660,"Buffalo, NY, USA",tgn/7013463,
seller_loc_1,K-661,"Buffalo, NY, USA",tgn/7013463,
seller_loc_1,K-662,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-663,"San Francisco, CA, USA",tgn/7014456,
seller_loc_1,K-664,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-665,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-666,"Paris, France",tgn/7008038,
seller_loc_1,K-667,"Paris, France",tgn/7008038,
seller_loc_1,K-668,"Paris, France",tgn/7008038,
seller_loc_1,K-669,"München, Deutschland",tgn/7004333,
seller_loc_1,K-670,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-671,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-672,"Washington, DC, USA",tgn/7013962,
seller_loc_1,K-673,"Paris, France",tgn/7008038,
seller_loc_1,K-674,"Paris, France",tgn/7008038,
seller_loc_1,K-675,"Paris, France",tgn/7008038,
seller_loc_1,K-676,"Paris, France",tgn/7008038,
seller_loc_1,K-677,"Paris, France",tgn/7008038,
seller_loc_1,K-678,"Paris, France",tgn/7008038,
seller_loc_1,K-679,"Paris, France",tgn/7008038,
seller_loc_1,K-680,"Paris, France",tgn/7008038,
seller_loc_1,K-681,"Paris, France",tgn/7008038,
seller_loc_1,K-682,"Paris, France",tgn/7008038,
seller_loc_1,K-683,"Paris, France",tgn/7008038,
seller_loc_1,K-684,"Paris, France",tgn/7008038,
seller_loc_1,K-685,"Paris, France",tgn/7008038,
seller_loc_1,K-686,"Paris, France",tgn/7008038,
seller_loc_1,K-687,"Paris, France",tgn/7008038,
seller_loc_1,K-688,"Paris, France",tgn/7008038,
seller_loc_1,K-689,"Paris, France",tgn/7008038,
seller_loc_1,K-690,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-691,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-692,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-693,"Paris, France",tgn/7008038,
seller_loc_1,K-694,"Paris, France",tgn/7008038,
seller_loc_1,K-695,"London, England, UK",tgn/7011781,
seller_loc_1,K-696,"London, England, UK",tgn/7011781,
seller_loc_1,K-697,"München, Deutschland",tgn/7004333,
seller_loc_1,K-698,"Paris, France",tgn/7008038,
seller_loc_1,K-699,"Paris, France",tgn/7008038,
seller_loc_1,K-700,"Paris, France",tgn/7008038,
seller_loc_1,K-701,"Paris, France",tgn/7008038,
seller_loc_1,K-702,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-703,"Paris, France",tgn/7008038,
seller_loc_1,K-704,"Paris, France",tgn/7008038,
seller_loc_1,K-705,"Paris, France",tgn/7008038,
seller_loc_1,K-706,"Paris, France",tgn/7008038,
seller_loc_1,K-707,"Paris, France",tgn/7008038,
seller_loc_1,K-708,"Paris, France",tgn/7008038,
seller_loc_1,K-709,"Paris, France",tgn/7008038,
seller_loc_1,K-710,"Paris, France",tgn/7008038,
seller_loc_1,K-711,"Paris, France",tgn/7008038,
seller_loc_1,K-712,"Paris, France",tgn/7008038,
seller_loc_1,K-713,"Paris, France",tgn/7008038,
seller_loc_1,K-714,"Paris, France",tgn/7008038,
seller_loc_1,K-715,"Paris, France",tgn/7008038,
seller_loc_1,K-716,"Paris, France",tgn/7008038,
seller_loc_1,K-717,"Paris, France",tgn/7008038,
seller_loc_1,K-718,"Paris, France",tgn/7008038,
seller_loc_1,K-719,"München, Deutschland",tgn/7004333,
seller_loc_1,K-720,"München, Deutschland",tgn/7004333,
seller_loc_1,K-721,"Paris, France",tgn/7008038,
seller_loc_1,K-722,"Paris, France",tgn/7008038,
seller_loc_1,K-723,"Paris, France",tgn/7008038,
seller_loc_1,K-724,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-725,"Munich, Germany",tgn/7004333,
seller_loc_1,K-726,"Munich, Germany",tgn/7004333,
seller_loc_1,K-727,"Paris, France",tgn/7008038,
seller_loc_1,K-728,"Paris, France",tgn/7008038,
seller_loc_1,K-729,"Paris, France",tgn/7008038,
seller_loc_1,K-730,"Paris, France",tgn/7008038,
seller_loc_1,K-731,"Paris, France",tgn/7008038,
seller_loc_1,K-732,"Paris, France",tgn/7008038,
seller_loc_1,K-733,"Paris, France",tgn/7008038,
seller_loc_1,K-734,"Paris, France",tgn/7008038,
seller_loc_1,K-735,"Paris, France",tgn/7008038,
seller_loc_1,K-736,"Paris, France",tgn/7008038,
seller_loc_1,K-737,"Paris, France",tgn/7008038,
seller_loc_1,K-738,"Paris, France",tgn/7008038,
seller_loc_1,K-739,"Paris, France",tgn/7008038,
seller_loc_1,K-740,"Paris, France",tgn/7008038,
seller_loc_1,K-741,"Paris, France",tgn/7008038,
seller_loc_1,K-742,"Paris, France",tgn/7008038,
seller_loc_1,K-743,"Paris, France",tgn/7008038,
seller_loc_1,K-744,"München, Deutschland",tgn/7004333,
seller_loc_1,K-745,"München, Deutschland",tgn/7004333,
seller_loc_1,K-746,"München, Deutschland",tgn/7004333,
seller_loc_1,K-747,"München, Deutschland",tgn/7004333,
seller_loc_1,K-748,"München, Deutschland",tgn/7004333,
seller_loc_1,K-749,"München, Deutschland",tgn/7004333,
seller_loc_1,K-750,"München, Deutschland",tgn/7004333,
seller_loc_1,K-751,"München, Deutschland",tgn/7004333,
seller_loc_1,K-752,"München, Deutschland",tgn/7004333,
seller_loc_1,K-753,"München, Deutschland",tgn/7004333,
seller_loc_1,K-754,"München, Deutschland",tgn/7004333,
seller_loc_1,K-755,"München, Deutschland",tgn/7004333,
seller_loc_1,K-756,"Paris, France",tgn/7008038,
seller_loc_1,K-757,"Paris, France",tgn/7008038,
seller_loc_1,K-758,"Paris, France",tgn/7008038,
seller_loc_1,K-759,"Paris, France",tgn/7008038,
seller_loc_1,K-760,"Paris, France",tgn/7008038,
seller_loc_1,K-761,"Paris, France",tgn/7008038,
seller_loc_1,K-762,"Paris, France",tgn/7008038,
seller_loc_1,K-763,"Paris, France",tgn/7008038,
seller_loc_1,K-764,"Paris, France",tgn/7008038,
seller_loc_1,K-765,"Paris, France",tgn/7008038,
seller_loc_1,K-766,"Paris, France",tgn/7008038,
seller_loc_1,K-767,"Paris, France",tgn/7008038,
seller_loc_1,K-768,"Paris, France",tgn/7008038,
seller_loc_1,K-769,"Paris, France",tgn/7008038,
seller_loc_1,K-770,"Paris, France",tgn/7008038,
seller_loc_1,K-771,"Paris, France",tgn/7008038,
seller_loc_1,K-772,"Paris, France",tgn/7008038,
seller_loc_1,K-773,"Paris, France",tgn/7008038,
seller_loc_1,K-774,"Paris, France",tgn/7008038,
seller_loc_1,K-775,"Paris, France",tgn/7008038,
seller_loc_1,K-776,"Paris, France",tgn/7008038,
seller_loc_1,K-777,"Paris, France",tgn/7008038,
seller_loc_1,K-778,"Paris, France",tgn/7008038,
seller_loc_1,K-779,"Paris, France",tgn/7008038,
seller_loc_1,K-780,"Paris, France",tgn/7008038,
seller_loc_1,K-781,"Paris, France",tgn/7008038,
seller_loc_1,K-782,"Paris, France",tgn/7008038,
seller_loc_1,K-783,"Paris, France",tgn/7008038,
seller_loc_1,K-784,"Paris, France",tgn/7008038,
seller_loc_1,K-785,"Paris, France",tgn/7008038,
seller_loc_1,K-786,"Paris, France",tgn/7008038,
seller_loc_1,K-787,"Paris, France",tgn/7008038,
seller_loc_1,K-788,"Paris, France",tgn/7008038,
seller_loc_1,K-789,"Paris, France",tgn/7008038,
seller_loc_1,K-790,"Paris, France",tgn/7008038,
seller_loc_1,K-791,"Paris, France",tgn/7008038,
seller_loc_1,K-792,"Paris, France",tgn/7008038,
seller_loc_1,K-793,"Paris, France",tgn/7008038,
seller_loc_1,K-794,"Paris, France",tgn/7008038,
seller_loc_1,K-795,"Paris, France",tgn/7008038,
seller_loc_1,K-796,"Paris, France",tgn/7008038,
seller_loc_1,K-797,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-798,"Paris, France",tgn/7008038,
seller_loc_1,K-799,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-800,"Paris, France",tgn/7008038,
seller_loc_1,K-801,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-802,"Rome, Italy",tgn/7000874,
seller_loc_1,K-803,"München, Deutschland",tgn/7004333,
seller_loc_1,K-804,"Paris, France",tgn/7008038,
seller_loc_1,K-805,"München, Deutschland",tgn/7004333,
seller_loc_1,K-806,"München, Deutschland",tgn/7004333,
seller_loc_1,K-807,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-808,"Paris, France",tgn/7008038,
seller_loc_1,K-809,"Paris, France",tgn/7008038,
seller_loc_1,K-810,"Paris, France",tgn/7008038,
seller_loc_1,K-811,"Paris, France",tgn/7008038,
seller_loc_1,K-812,"Paris, France",tgn/7008038,
seller_loc_1,K-813,"Paris, France",tgn/7008038,
seller_loc_1,K-814,"Paris, France",tgn/7008038,
seller_loc_1,K-815,"Paris, France",tgn/7008038,
seller_loc_1,K-816,"Paris, France",tgn/7008038,
seller_loc_1,K-817,"Paris, France",tgn/7008038,
seller_loc_1,K-818,"Paris, France",tgn/7008038,
seller_loc_1,K-819,"Paris, France",tgn/7008038,
seller_loc_1,K-820,"Paris, France",tgn/7008038,
seller_loc_1,K-821,"Paris, France",tgn/7008038,
seller_loc_1,K-822,"Paris, France",tgn/7008038,
seller_loc_1,K-823,"Paris, France",tgn/7008038,
seller_loc_1,K-824,"Paris, France",tgn/7008038,
seller_loc_1,K-825,"Paris, France",tgn/7008038,
seller_loc_1,K-826,"Paris, France",tgn/7008038,
seller_loc_1,K-827,"Paris, France",tgn/7008038,
seller_loc_1,K-828,"Paris, France",tgn/7008038,
seller_loc_1,K-829,"Paris, France",tgn/7008038,
seller_loc_1,K-830,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-831,"München, Deutschland",tgn/7004333,
seller_loc_1,K-832,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-833,"Paris, France",tgn/7008038,
seller_loc_1,K-834,"Paris, France",tgn/7008038,
seller_loc_1,K-835,"Paris, France",tgn/7008038,
seller_loc_1,K-836,"Paris, France",tgn/7008038,
seller_loc_1,K-837,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-838,"München, Deutschland",tgn/7004333,
seller_loc_1,K-839,"München, Deutschland",tgn/7004333,
seller_loc_1,K-847,"London, England, UK",tgn/7011781,
seller_loc_1,K-847,"Paris, France",tgn/7008038,
seller_loc_1,K-848,"München, Deutschland",tgn/7004333,
seller_loc_1,K-849,"Paris, France",tgn/7008038,
seller_loc_1,K-851,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-852,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-853,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-855,"Paris, France",tgn/7008038,
seller_loc_1,K-856,"Paris, France",tgn/7008038,
seller_loc_1,K-857,"Paris, France",tgn/7008038,
seller_loc_1,K-858,"Paris, France",tgn/7008038,
seller_loc_1,K-859,"Paris, France",tgn/7008038,
seller_loc_1,K-860,"Paris, France",tgn/7008038,
seller_loc_1,K-861,"Paris, France",tgn/7008038,
seller_loc_1,K-862,"Paris, France",tgn/7008038,
seller_loc_1,K-863,"Paris, France",tgn/7008038,
seller_loc_1,K-864,"Paris, France",tgn/7008038,
seller_loc_1,K-865,"Paris, France",tgn/7008038,
seller_loc_1,K-866,"Paris, France",tgn/7008038,
seller_loc_1,K-867,"Paris, France",tgn/7008038,
seller_loc_1,K-868,"Paris, France",tgn/7008038,
seller_loc_1,K-869,"Paris, France",tgn/7008038,
seller_loc_1,K-870,"Paris, France",tgn/7008038,
seller_loc_1,K-871,"Paris, France",tgn/7008038,
seller_loc_1,K-872,"Paris, France",tgn/7008038,
seller_loc_1,K-873,"Paris, France",tgn/7008038,
seller_loc_1,K-874,"Paris, France",tgn/7008038,
seller_loc_1,K-875,"Paris, France",tgn/7008038,
seller_loc_1,K-876,"Paris, France",tgn/7008038,
seller_loc_1,K-877,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-878,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-879,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-880,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-881,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-882,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-883,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-884,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-885,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-886,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-887,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-888,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-889,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-890,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-891,"Paris, France",tgn/7008038,
seller_loc_1,K-892,"Paris, France",tgn/7008038,
seller_loc_1,K-893,"Paris, France",tgn/7008038,
seller_loc_1,K-894,"Paris, France",tgn/7008038,
seller_loc_1,K-895,"Paris, France",tgn/7008038,
seller_loc_1,K-896,"Paris, France",tgn/7008038,
seller_loc_1,K-897,"Paris, France",tgn/7008038,
seller_loc_1,K-898,"Paris, France",tgn/7008038,
seller_loc_1,K-899,"Paris, France",tgn/7008038,
seller_loc_1,K-900,"Paris, France",tgn/7008038,
seller_loc_1,K-901,"Paris, France",tgn/7008038,
seller_loc_1,K-902,"Paris, France",tgn/7008038,
seller_loc_1,K-903,"Paris, France",tgn/7008038,
seller_loc_1,K-904,"Paris, France",tgn/7008038,
seller_loc_1,K-905,"Paris, France",tgn/7008038,
seller_loc_1,K-906,"Paris, France",tgn/7008038,
seller_loc_1,K-907,"Paris, France",tgn/7008038,
seller_loc_1,K-908,"Paris, France",tgn/7008038,
seller_loc_1,K-909,"Paris, France",tgn/7008038,
seller_loc_1,K-910,"Paris, France",tgn/7008038,
seller_loc_1,K-911,"Baltimore, MD, USA",tgn/7013352,
seller_loc_1,K-912,"New York, NY, USA",tgn/7007567,
seller_loc_1,K-913,"Berlin, Deutschland",tgn/7003712,
seller_loc_1,K-916,"Paris, France",tgn/7008038,
seller_loc_1,K-917,"Paris, France",tgn/7008038,
seller_loc_1,K-918,"Paris, France",tgn/7008038,
seller_loc_1,K-919,"Paris, France",tgn/7008038,
seller_loc_1,K-920,"Paris, France",tgn/7008038,
seller_loc_1,K-921,"Paris, France",tgn/7008038,
seller_loc_1,K-922,"Paris, France",tgn/7008038,
seller_loc_1,K-923,"Paris, France",tgn/7008038,
seller_loc_1,K-924,"Paris, France",tgn/7008038,
seller_loc_1,K-925,"Paris, France",tgn/7008038,
seller_loc_1,K-926,"Paris, France",tgn/7008038,
seller_loc_1,K-927,"Paris, France",tgn/7008038,
seller_loc_1,K-928,"Paris, France",tgn/7008038,
seller_loc_1,K-929,"München, Deutschland",tgn/7004333,
seller_loc_1,K-930,"München, Deutschland",tgn/7004333,
seller_loc_1,K-931,"Paris, France",tgn/7008038,
seller_loc_1,K-932,"Düsseldorf, Deutschland",tgn/7004443,
seller_loc_1,K-933,"Paris, France",tgn/7008038,
seller_loc_1,K-934,"Paris, France",tgn/7008038,
seller_loc_1,K-935,"Paris, France",tgn/7008038,
seller_loc_1,K-936,"Paris, France",tgn/7008038,
seller_loc_1,K-937,"Paris, France",tgn/7008038,
seller_loc_1,K-938,"Paris, France",tgn/7008038,
seller_loc_1,K-939,"Paris, France",tgn/7008038,
seller_loc_1,K-940,"Paris, France",tgn/7008038,
seller_loc_1,K-941,"Paris, France",tgn/7008038,
seller_loc_1,K-942,"Paris, France",tgn/7008038,
seller_loc_1,K-943,"Paris, France",tgn/7008038,
seller_loc_1,K-944,"Paris, France",tgn/7008038,
seller_loc_1,K-945,"Paris, France",tgn/7008038,
seller_loc_1,K-946,"Paris, France",tgn/7008038,
seller_loc_1,K-947,"London, Uk, England",tgn/7011781,
seller_loc_1,K-948,"London, Uk, England",tgn/7011781,
seller_loc_1,K-949,"London, Uk, England",tgn/7011781,
seller_loc_1,K-950,"London, Uk, England",tgn/7011781,
seller_loc_1,K-951,"Paris, France",tgn/7008038,
seller_loc_1,K-952,"Paris, France",tgn/7008038,
seller_loc_1,K-953,"Paris, France",tgn/7008038,
seller_loc_1,K-954,"Paris, France",tgn/7008038,
seller_loc_1,K-955,"Paris, France",tgn/7008038,
seller_loc_1,K-956,"Paris, France",tgn/7008038,
seller_loc_1,K-957,"Paris, France",tgn/7008038,
seller_loc_1,K-958,"Paris, France",tgn/7008038,
seller_loc_1,K-959,"Paris, France",tgn/7008038,
seller_loc_1,K-960,"Paris, France",tgn/7008038,
seller_loc_1,K-961,"Paris, France",tgn/7008038,
seller_loc_1,K-962,"Paris, France",tgn/7008038,
seller_loc_1,K-963,"Paris, France",tgn/7008038,
seller_loc_1,K-964,"Paris, France",tgn/7008038,
seller_loc_1,K-965,"Paris, France",tgn/7008038,
seller_loc_1,K-966,"Paris, France",tgn/7008038,
seller_loc_1,K-967,"Paris, France",tgn/7008038,
